Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-10-05 00:00:00-04:00,2.1191181566885584,2.145960260725456,2.1162926011426197,2.121943712234497,4235200,0.0,0.0
2004-10-06 00:00:00-04:00,2.133245482295176,2.133245482295176,2.1191179752349854,2.1191179752349854,539600,0.0,0.0
2004-10-07 00:00:00-04:00,2.1191170253468385,2.1473718920721634,2.1191170253468385,2.140308141708374,798200,0.0,0.0
2004-10-08 00:00:00-04:00,2.1473724725651904,2.1756273469285743,2.1473724725651904,2.1614999771118164,465800,0.0,0.0
2004-10-11 00:00:00-04:00,2.1615005654147166,2.1756279390765694,2.154436811218838,2.1685643196105957,201800,0.0,0.0
2004-10-12 00:00:00-04:00,2.1615001025520244,2.1883422010725226,2.1473725971855244,2.1544363498687744,149000,0.0,0.0
2004-10-13 00:00:00-04:00,2.171389149456534,2.178452901729847,2.1544362248385034,2.1614999771118164,71300,0.0,0.0
2004-10-14 00:00:00-04:00,2.162913836706962,2.1685648144070546,2.1332461700989915,2.1346588134765625,107500,0.0,0.0
2004-10-15 00:00:00-04:00,2.140308141708374,2.145959115053439,2.1191170253468385,2.140308141708374,185100,0.0,0.0
2004-10-18 00:00:00-04:00,2.151610297181409,2.174214327484898,2.126180982025983,2.169975996017456,108900,0.0,0.0
2004-10-19 00:00:00-04:00,2.14030930282708,2.182691693272448,2.14030930282708,2.1685643196105957,221700,0.0,0.0
2004-10-20 00:00:00-04:00,2.1615000214583167,2.1897548964013924,2.1615000214583167,2.172801971435547,85000,0.0,0.0
2004-10-21 00:00:00-04:00,2.1756273469285743,2.1756273469285743,2.1544362248385034,2.1614999771118164,65900,0.0,0.0
2004-10-22 00:00:00-04:00,2.160087233753655,2.1742147385229273,2.1530234813690186,2.1530234813690186,15000,0.0,0.0
2004-10-25 00:00:00-04:00,2.1530239372024584,2.167151444962775,2.1388965641720405,2.1473729610443115,7700,0.0,0.0
2004-10-26 00:00:00-04:00,2.1417211464378143,2.1417211464378143,2.12053002782321,2.133244752883911,59500,0.0,0.0
2004-10-27 00:00:00-04:00,2.130420032569871,2.1473729610443115,2.119118080253577,2.1473729610443115,53900,0.0,0.0
2004-10-28 00:00:00-04:00,2.133244526074417,2.140308141708374,2.1247679986919037,2.140308141708374,188800,0.0,0.0
2004-10-29 00:00:00-04:00,2.140308141708374,2.1473718920721634,2.140308141708374,2.140308141708374,31200,0.0,0.0
2004-11-01 00:00:00-05:00,2.140308141708374,2.1473718920721634,2.129006195018244,2.140308141708374,35800,0.0,0.0
2004-11-02 00:00:00-05:00,2.1403088445022744,2.1615001025520244,2.1403088445022744,2.1544363498687744,44600,0.0,0.0
2004-11-03 00:00:00-05:00,2.1600871997111804,2.1685637293851294,2.1544362248385034,2.1614999771118164,40900,0.0,0.0
2004-11-04 00:00:00-05:00,2.1756273469285743,2.1756273469285743,2.150198027366463,2.1614999771118164,36900,0.0,0.0
2004-11-05 00:00:00-05:00,2.1756269931793213,2.206707417290411,2.1473721234100798,2.1756269931793213,116800,0.0,0.0
2004-11-08 00:00:00-05:00,2.161499702526401,2.161499702526401,2.133244831752366,2.1360702514648438,28100,0.0,0.0
2004-11-09 00:00:00-05:00,2.1346573953229977,2.145959343214766,2.133244752883911,2.133244752883911,49900,0.0,0.0
2004-11-10 00:00:00-05:00,2.1473721899401177,2.1671506667562888,2.1346574644675687,2.150197744369507,44900,0.0,0.0
2004-11-11 00:00:00-05:00,2.126181205657495,2.1826909505352927,2.126181205657495,2.162912607192993,58400,0.0,0.0
2004-11-12 00:00:00-05:00,2.154435964301584,2.203882089505364,2.154435964301584,2.155848741531372,30700,0.0,0.0
2004-11-15 00:00:00-05:00,2.1897547021508217,2.331029199063778,2.1897547021508217,2.2603919506073,131100,0.0,0.0
2004-11-16 00:00:00-05:00,2.316901981718003,2.436985372821445,2.260392229863369,2.2928853034973145,227100,0.0,0.0
2004-11-17 00:00:00-05:00,2.366347551345825,2.366347551345825,2.302773927257137,2.366347551345825,120900,0.0,0.0
2004-11-18 00:00:00-05:00,2.415794148197375,2.415794148197375,2.3536332890355256,2.3804755210876465,281600,0.0,0.0
2004-11-19 00:00:00-05:00,2.4016661486960165,2.4934945063718685,2.3663475288622515,2.4511122703552246,650200,0.0,0.0
2004-11-22 00:00:00-05:00,2.5005590535274322,2.5288137951933134,2.4595893143412337,2.5175118446350098,422700,0.0,0.0
2004-11-23 00:00:00-05:00,2.5344643796683815,2.571195778731367,2.479367146344053,2.527400493621826,638100,0.0,0.0
2004-11-24 00:00:00-05:00,2.557069106130381,2.6093405325438512,2.5104485209287355,2.5146865844726562,296500,0.0,0.0
2004-11-26 00:00:00-05:00,2.542941518900522,2.568370977203092,2.4723042544866187,2.52457594871521,73500,0.0,0.0
2004-11-29 00:00:00-05:00,2.5429407255225933,2.571195730256722,2.401666240771338,2.4949073791503906,244500,0.0,0.0
2004-11-30 00:00:00-05:00,2.5415283257926418,2.578259729618262,2.5146860942547393,2.550004720687866,361400,0.0,0.0
2004-12-01 00:00:00-05:00,2.58532317631527,2.641833190442589,2.542940935179499,2.579672336578369,214000,0.0,0.0
2004-12-02 00:00:00-05:00,2.617815690177887,2.7831068096455187,2.54294013368071,2.592386245727539,290100,0.0,0.0
2004-12-03 00:00:00-05:00,2.633356176997186,2.6630239574207857,2.5641317152883616,2.6488964557647705,154300,0.0,0.0
2004-12-06 00:00:00-05:00,2.674327053432127,2.688454561155669,2.5076230551058867,2.598038673400879,201700,0.0,0.0
2004-12-07 00:00:00-05:00,2.613578352665489,2.6488969790528607,2.606514735171909,2.639007806777954,178700,0.0,0.0
2004-12-08 00:00:00-05:00,2.6559615396817873,2.6856293365013144,2.5796734197141182,2.6531362533569336,110800,0.0,0.0
2004-12-09 00:00:00-05:00,2.6912786912731343,2.7195336945851647,2.5895611643772525,2.6488964557647705,90600,0.0,0.0
2004-12-10 00:00:00-05:00,2.6488964557647705,2.6884534065096766,2.5429405975341797,2.6488964557647705,89700,0.0,0.0
2004-12-13 00:00:00-05:00,2.702580760053232,2.716708262343579,2.6545476834015624,2.689866304397583,86500,0.0,0.0
2004-12-14 00:00:00-05:00,2.6983430143889064,2.8254900109915826,2.6347693813577058,2.7689802646636963,181800,0.0,0.0
2004-12-15 00:00:00-05:00,2.8283159457469558,2.8283159457469558,2.6842158711516304,2.706819772720337,115000,0.0,0.0
2004-12-16 00:00:00-05:00,2.7251859734529593,2.7265984817114957,2.5429416896848425,2.598038673400879,162700,0.0,0.0
2004-12-17 00:00:00-05:00,2.569783549312726,2.70964528933189,2.5429413155333638,2.5782599449157715,542900,0.0,0.0
2004-12-20 00:00:00-05:00,2.639007773339816,2.677151954025199,2.435572412477504,2.6135783195495605,275200,0.0,0.0
2004-12-21 00:00:00-05:00,2.6842155683483195,2.6842155683483195,2.5782596906503596,2.6559605598449707,103800,0.0,0.0
2004-12-22 00:00:00-05:00,2.6488968745986767,2.69834300348313,2.6488968745986767,2.6941046714782715,59100,0.0,0.0
2004-12-23 00:00:00-05:00,2.709645239877653,2.7816952748379373,2.648897155335075,2.684215784072876,63800,0.0,0.0
2004-12-27 00:00:00-05:00,2.7251856847990115,2.768980711589368,2.698343449913413,2.743551254272461,31400,0.0,0.0
2004-12-28 00:00:00-05:00,2.698344326640503,2.774632453918457,2.684216815823147,2.774632453918457,62400,0.0,0.0
2004-12-29 00:00:00-05:00,2.825490218819771,2.825490218819771,2.742138235807808,2.764742136001587,46600,0.0,0.0
2004-12-30 00:00:00-05:00,2.773217625836708,2.7901706801772495,2.740724563598633,2.740724563598633,33500,0.0,0.0
2004-12-31 00:00:00-05:00,2.7407245996734844,2.7548521002332795,2.479366782426087,2.7449629306793213,187100,0.0,0.0
2005-01-03 00:00:00-05:00,2.7831071713214732,2.7831071713214732,2.627705200176171,2.636181592941284,77600,0.0,0.0
2005-01-04 00:00:00-05:00,2.623466679860959,2.6700872408963368,2.5853225109793825,2.6474833488464355,69600,0.0,0.0
2005-01-05 00:00:00-05:00,2.6644376115623323,2.6842159587152126,2.578260065608033,2.605102300643921,54700,0.0,0.0
2005-01-06 00:00:00-05:00,2.613578100999196,2.6446583922217997,2.542940855026245,2.542940855026245,76400,0.0,0.0
2005-01-07 00:00:00-05:00,2.6093390290546825,2.613577359616285,2.5528293021981487,2.592386245727539,48400,0.0,0.0
2005-01-10 00:00:00-05:00,2.585323566637804,2.627706083632048,2.507622689671328,2.5570688247680664,83300,0.0,0.0
2005-01-11 00:00:00-05:00,2.58532356300835,2.605102178695134,2.507622686150956,2.5782599449157715,66700,0.0,0.0
2005-01-12 00:00:00-05:00,2.5909742038446284,2.613578100999196,2.422857482980286,2.542940855026245,120700,0.0,0.0
2005-01-13 00:00:00-05:00,2.5429405610060467,2.564131678455828,2.517511112282438,2.5457661151885986,37000,0.0,0.0
2005-01-14 00:00:00-05:00,2.5994517825178924,2.5994517825178924,2.5457675696761015,2.571197032928467,25500,0.0,0.0
2005-01-18 00:00:00-05:00,2.5471796570802225,2.609340251002245,2.5471796570802225,2.5853235721588135,27100,0.0,0.0
2005-01-19 00:00:00-05:00,2.5938002317125077,2.5938002317125077,2.54576687412822,2.5570688247680664,20600,0.0,0.0
2005-01-20 00:00:00-05:00,2.544354093043831,2.599451068653265,2.5429413155333638,2.5782599449157715,28400,0.0,0.0
2005-01-21 00:00:00-05:00,2.5937996913680617,2.6093397018481825,2.5274005094140564,2.559893846511841,32700,0.0,0.0
2005-01-24 00:00:00-05:00,2.5683709666282546,2.581085695727189,2.542941508430386,2.56695818901062,38600,0.0,0.0
2005-01-25 00:00:00-05:00,2.5853237157805444,2.5853237157805444,2.453938633060364,2.5556561946868896,33700,0.0,0.0
2005-01-26 00:00:00-05:00,2.58532312023661,2.599450623461997,2.5217497599119327,2.5824978351593018,33200,0.0,0.0
2005-01-27 00:00:00-05:00,2.599451102509346,2.6107530532805265,2.507622718811035,2.507622718811035,40400,0.0,0.0
2005-01-28 00:00:00-05:00,2.605102675924574,2.6107535175852474,2.5076231647747256,2.5358781814575195,14100,0.0,0.0
2005-01-31 00:00:00-05:00,2.606514959864805,2.6206421960697948,2.5203374178236255,2.5570688247680664,39900,0.0,0.0
2005-02-01 00:00:00-05:00,2.5711954348210115,2.5966246128082275,2.5288129325896556,2.5966246128082275,46100,0.0,0.0
2005-02-02 00:00:00-05:00,2.5853228835389825,2.6093395559853967,2.5443534243419745,2.6036887168884277,28000,0.0,0.0
2005-02-03 00:00:00-05:00,2.5994505885504027,2.6488967144453235,2.5584811261526963,2.6206417083740234,33100,0.0,0.0
2005-02-04 00:00:00-05:00,2.6107534293751797,2.6135789848399535,2.537290604049867,2.5952134132385254,38600,0.0,0.0
2005-02-07 00:00:00-05:00,2.5146865053510488,2.5853237697649525,2.4864317612613553,2.52457594871521,131400,0.0,0.0
2005-02-08 00:00:00-05:00,2.571196817581107,2.571196817581107,2.5217506731161223,2.5358781814575195,38300,0.0,0.0
2005-02-09 00:00:00-05:00,2.521749973297119,2.571196104040148,2.521749973297119,2.521749973297119,24500,0.0,0.0
2005-02-10 00:00:00-05:00,2.5627203655377904,2.571197032928467,2.5429420138792094,2.571197032928467,37000,0.0,0.0
2005-02-11 00:00:00-05:00,2.5528300263489045,2.5881486493353805,2.5358772382128336,2.542940855026245,96000,0.0,0.0
2005-02-14 00:00:00-05:00,2.540114017892348,2.564130680174382,2.5231612383165434,2.5415267944335938,36200,0.0,0.0
